1
1
1
1
1
4
2
2
1
3
4
4
3
4
4
2
4
8
5
2
2
1
2
3
7
3
5
5
3
5
4
6
3
3
4
1
8
5
8
6
9
5
6
13
6
8
11
8
8
10
9
