42
1
1
19
19
20
22
7
25
25
12
11
10
10
3
6
37
18
3
1
3
12
3
10
6
1
4
1
3
7
1
31
1
19
7
29
12
6
3
6
16
18
3
2
2
1
5
1
2
2
4
1
1
