1
1
4
2
4
3
1
2
2
2
2
1
5
1
5
1
3
2
4
1
3
2
1
1
4
4
2
2
7
2
1
1
2
5
1
8
6
9
7
8
8
3
3
6
5
3
6
7
5
7
7
12
5
6
10
7
9
4
9
5
4
5
5
7
7
3
10
3
1
1
1
1
3
1
1
2
1
1
1
3
2
1
1
1
1
